OBJECTID_1,OBJECTID_2,RLGIS_ID,Lit,OrgCode,Cmplx_Name,OrgName,Dvsn_Name,Unit_Name,Subunit_Na,StateAbbr,Region,Origin,Loc_Name,SOI_Feat,Obs_Date,Derived,Com_Name,Sci_Name,TSN,Status,Comments,TYPE,LOCATION,TREE_TYPE,SPP,IDENT,IDENTS,DBH,BASAL,SIDE,TOP,CAV_WIDTH,CAV_HEIGHT,CHAMHEIGHT,SNAG,TOT_CHAMB,WALL_THICK,INSID_CHAM,Orig_Date,Distance,RSL_Type,X,Y,COMMENT,CHECKED,CHAM_WDTH,WALL_WIDTH,USE_TREE,COLONY,BAT_SPP,PWTR_DIST,WWTR_DIST,CAVTR_DIST,EDGE_DIST
203,203,{ECC6ABF0-D1DF-4488-88D5-A226A6C9752B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,2/23/2005,,,,0,,"fell, 5/25/06",WAYPOINT,GTR 1,P,WTO,32-1,32-1,30,Y,N,N,0,0,0,,0.00000000000,0.00000000000,0.00000000000,23-February-2005,0.00000006328,NWR,-88.76541678160,33.28698094930,23-February-2005,,,,,,,,,,
204,204,{B860A269-4883-4B8B-A5FA-5699F004CD7B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,2/23/2005,,,,0,,,WAYPOINT,GTR 1,P,SG,352,32-3,18,Y,N,N,5,24,0,N,0.00000000000,0.00000000000,0.00000000000,23-February-2005,0.00000005899,NWR,-88.76532558640,33.28701850020,23-February-2005,Y,7,5,N,ND,,222,177,1,157
205,205,{6881B6EB-E5A2-4C31-A599-A1D48059C661},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,2/23/2005,,,,0,,,WAYPOINT,GTR 1,P,WTO,455,32-4,30,Y,N,N,5,24,36,N,0.00000000000,0.00000000000,0.00000000000,23-February-2005,0.00000005791,NWR,-88.76481060230,33.28741546710,23-February-2005,Y,-,-,N,ND,,163,163,33,98
206,206,{B3E161AE-A16A-4801-BEA9-8FD5A1D520BD},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,2/23/2005,,,,0,,,WAYPOINT,GTR 1,P,SG,353,32-5,16,Y,N,N,12,24,60,N,0.00000000000,0.00000000000,0.00000000000,23-February-2005,0.00000005199,NWR,-88.76528267110,33.28752275550,23-February-2005,Y,12.5,1.5,N,ND,,141,141,18,90
207,207,{0C98AE3D-C440-4E9B-8494-2D3DCDF794FC},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,2/23/2005,,,,0,,,WAYPOINT,GTR 1,P,OCO,351,32-6,40,Y,N,N,21,14,0,N,0.00000000000,0.00000000000,0.00000000000,23-February-2005,0.00000005660,NWR,-88.76508418760,33.28768905250,23-February-2005,Y,23,8,N,ND,,150,150,32,71
208,208,{4ECCAE87-5886-4A81-80E4-2333762BA803},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,2/23/2005,,,,0,,,WAYPOINT,GTR 1,A,SH,350,32A-3,30,Y,N,Y,5,32,0,N,0.00000000000,0.00000000000,0.00000000000,23-February-2005,0.00000006364,NWR,-88.76518611160,33.28800018870,23-February-2005,Y,20,3,Y,N,RAF,120,120,31,39
209,209,{82A63A21-426B-4176-B59B-53511022D1F1},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1,Cavity,2/23/2005,,,,0,,,WAYPOINT,GTR 1,P,SG,302,34-1,14,Y,N,N,12,12,0,N,0.00000000000,0.00000000000,0.00000000000,23-February-2005,0.00000005436,NWR,-88.75888292040,33.28694876280,23-February-2005,Y,-,-,N,ND,,125,125,71,76
210,210,{675F0B0B-896B-4276-8EC0-B05E12A72716},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/27/2005,,,,0,,,WAYPOINT,WILD,P,BT,534,38-1,20,Y,N,N,8,15,108,N,0.00000000000,0.00000000000,0.00000000000,27-April-2005,0.00000005596,NWR,-88.80519394130,33.29956050960,27-April-2005,Y,14.5,3,N,ND,,117,0,169,83
211,211,{6502D195-8AE9-422B-BB2F-820FFC6CB6A8},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,225,37-1,14,Y,Y,N,5,35,240,N,0.00000000000,0.00000000000,0.00000000000,27-April-2005,0.00000005639,NWR,-88.80693737720,33.29924937330,27-April-2005,Y,-,-,N,ND,,383,0,30,139
212,212,{C051C3E7-BAE3-4BD6-A668-DB3A06EF18D2},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/27/2005,,,,0,,,WAYPOINT,WILD,P,SG,226,37-2,16,Y,N,N,3,15,0,N,0.00000000000,0.00000000000,0.00000000000,27-April-2005,0.00000006061,NWR,-88.80718950480,33.29932983960,27-April-2005,Y,7.5,3,N,ND,,379,0,30,150
213,213,{D3382DAF-EC90-4694-9E77-557E23589D36},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/27/2005,,,,0,,,WAYPOINT,WILD,P,GA,227,36-1,18,Y,N,N,7,34,48,N,0.00000000000,0.00000000000,0.00000000000,27-April-2005,0.00000005631,NWR,-88.80968395920,33.29968389120,27-April-2005,Y,-,-,N,ND,,444,1,236,220
214,214,{3D515094-CEA1-4B93-8E41-5635E4544DA3},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,,,,,0,,"window, volcano",WAYPOINT,SITE 3,A,BCY,15,15,0,N,N,Y,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,,0.00000006128,NWR,-88.73848740300,33.26502975070,,Y,62,4,Y,M,RAF,1,1,23,72
215,215,{B182178D-4D0F-4BD3-873C-E283143D8CB0},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,,WAYPOINT,WILD,A,SG,395,15A-1,20,Y,Y,N,10,24,193,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000006616,NWR,-88.84442929480,33.29597707830,15-April-2005,Y,14.5,3,N,ND,,82,82,75,49
216,216,{D76D8A4E-20BE-4B89-AB9C-1943FC90D478},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,,WAYPOINT,WILD,A,AB,396,15A-2,28,Y,N,N,14,14,220,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005476,NWR,-88.84362999650,33.29608436670,15-April-2005,Y,15.5,6.5,Y,N,SE,87,87,75,0
217,217,{FEBBF400-1EB4-413B-B3AD-9947146ACDEB},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,,WAYPOINT,WILD,P,AB,397,15-1,20,Y,N,N,9,10,114,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005670,NWR,-88.84255174850,33.29604145140,15-April-2005,Y,12.5,4,N,ND,,111,111,28,23
218,218,{9530CCDC-CD6D-4C6D-8A22-BD2015F87A21},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,Katrina destroyed,WAYPOINT,WILD,P,AB,15-2,15-2,22,Y,N,N,12,15,124,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005984,NWR,-88.84224061230,33.29597171390,15-April-2005,,,,,U,,,,,
219,219,{6E3EF02E-EF19-46D5-8D26-604F23FB6CC1},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,,WAYPOINT,WILD,P,AB,398,15-3,20,Y,Y,Y,10,25,140,Y,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005290,NWR,-88.84220306130,33.29620238390,15-April-2005,Y,12.5,4,N,ND,,15,145,26,2
220,220,{DE437F53-4767-4650-9BCA-5C7F7AA67E98},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,,WAYPOINT,WILD,P,SG,175,15-4,30,Y,Y,N,16,116,360,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005390,NWR,-88.84190801830,33.29581614580,15-April-2005,Y,-,-,N,ND,,119,119,32,36
221,221,{6C082EBB-EF7A-4716-A2EE-575D2FEB58C9},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,,WAYPOINT,WILD,A,SG,487,15A-3,38,Y,N,N,16,16,360,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000006052,NWR,-88.84160224650,33.29561229790,15-April-2005,Y,19,8,Y,M,SE,110,110,37,25
222,222,{2C9B4393-DE92-43A6-9646-2B62C6B50ACC},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,fell (6/1/06),WAYPOINT,WILD,P,SG,16-1,16-1,16,Y,N,N,15,24,75,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005589,NWR,-88.83928481790,33.29611655320,15-April-2005,,,,,U,,,,,
223,223,{AFEC9889-58BB-4F64-9346-EDB69EAC8E98},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,,WAYPOINT,WILD,P,AB,498,16-2,18,Y,Y,N,12,31,384,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005732,NWR,-88.83940819950,33.29688902940,15-April-2005,Y,12,4,N,ND,,209,209,37,106
224,224,{CFCFA1E8-B72C-4664-8C54-B25BEF536CC2},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,,WAYPOINT,WILD,A,YP,496,16A-1,28,Y,N,N,9,15,360,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005476,NWR,-88.84070638870,33.29707678400,15-April-2005,Y,8.5,10.5,N,ND,,260,260,15,126
225,225,{D7152571-FC6C-4114-8718-23AFC83FD87C},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,GOOD,WAYPOINT,WILD,A,AB,497,16A-2,24,Y,N,N,14,41,216,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005526,NWR,-88.84077612610,33.29682465640,15-April-2005,Y,18.5,4,Y,N,SE,239,239,16,99
226,226,{CD6A665F-E5CF-4F68-8404-FBAA98E20E18},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,GOOD,WAYPOINT,WILD,A,AB,486,16A-3,22,Y,N,N,12,14,420,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005793,NWR,-88.84084049920,33.29698558890,15-April-2005,Y,12.5,4.5,N,ND,,258,258,14,115
227,227,{C69DC953-C3FD-429B-9B6A-5E439512C85D},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,4/15/2005,,,,0,,GOOD,WAYPOINT,WILD,A,SG,394,16A-4,34,Y,N,N,15,31,300,N,0.00000000000,0.00000000000,0.00000000000,15-April-2005,0.00000005788,NWR,-88.84550754280,33.29636331640,15-April-2005,Y,21.5,8,N,ND,,135,135,106,21
228,228,{2D9AE11A-999A-47C7-BC7F-C8D49705DE16},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,JONES CREEK BOT,Cavity,,,,,0,,IN JONES CREEK,WAYPOINT,JONES CREEK BOT,A,BCY,001,001,80,,,,0,0,12,N,0.00000000000,0.00000000000,0.00000000000,,0.00000006218,NWR,-88.83740727160,33.28664299090,,,,,,U,,,,,
229,229,{87D70541-9112-416F-95F5-D79A91EDBAA8},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,accross log- beaver dam trail,WAYPOINT,GTR1,A,SG,97,97,0,Y,N,N,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,,0.00000006195,NWR,-88.76960639200,33.27493783080,,Y,-,-,Y,N,BOTH,1,1,34,20
230,230,{F3812EB0-E030-4D6C-89A4-FCF9B9F4680C},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR1,Cavity,,,,,0,,"CUT WINDOW, VOLCANO, accross log",WAYPOINT,GTR1,A,BCY,59,59,0,N,N,Y,0,0,0,N,0.00000000000,0.00000000000,0.00000000000,,0.00000005487,NWR,-88.77002481660,33.27493246640,,Y,47.5,5,Y,M,RAF,0,0,34,14
231,231,{6524866A-60F5-4F58-B9CC-CFC92E9D51D2},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,OKTOC CREEK,Cavity,,,,,0,,fell from Katrina,WAYPOINT,OKTOC CREEK,A,BT,95,95,0,Y,N,N,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000006056,NWR,-88.76098577230,33.27409025270,,Y,-,-,N,ND,,70,70,122,21
232,232,{0E2D50EA-7B71-4C3C-B6D0-B0159AC885D4},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,GTR 1 LEVEE,Cavity,,,,,0,,,WAYPOINT,GTR 1 LEVEE,A,SG,6,6,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005908,NWR,-88.75798169820,33.27723380170,,Y,18.5,9,Y,N,BOTH,30,30,172,0
233,233,{E9006AA3-5949-4DE5-8F14-228A5C68F7E6},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,,,,,0,,Along Oktoc Creek,WAYPOINT,SITE 3,A,BCY,17,17,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005364,NWR,-88.73872343740,33.26524432740,,Y,72,5,Y,N,RAF,0,0,23,108
234,234,{D5A63700-50E3-4045-8287-8FB83B482815},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,SITE 3,Cavity,,,,,0,,Along Oktoc Creek,WAYPOINT,SITE 3,A,BCY,3,3,0,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005907,NWR,-88.74010745730,33.26555009920,,Y,44,4,Y,N,RAF,0,0,99,180
235,235,{D697B358-3A91-4958-A15D-1D8A63D0383F},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,HWY 25,Cavity,,,,,0,,,WAYPOINT,HWY 25,A,SG,301,301,30,Y,,,19,18,120,N,0.00000000000,0.00000000000,0.00000000000,,0.00000007102,NWR,-88.89893312320,33.31909202040,,Y,17.5,6.5,Y,N,RAF,415,5,4806,593
236,236,{6BC1AE1F-70BB-4CB3-986A-817D4346C5F2},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,goose pen rd,Cavity,,,,,0,,NO BATS,WAYPOINT,goose pen rd,A,WO,102,102,36,,,,18,60,144,,0.00000000000,0.00000000000,0.00000000000,,0.00000005521,NWR,-88.79664305890,33.26431628310,,Y,-,-,N,ND,,221,221,556,17
237,237,{A98F89F7-089D-40D5-B1C8-0E2BEA7AEA7B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,goose pen rd,Cavity,,,,,0,,NO BATS,WAYPOINT,goose pen rd,A,SH,103,103,24,,,,11,82,144,,0.00000000000,0.00000000000,0.00000000000,,0.00000006338,NWR,-88.79555408210,33.25915034850,,Y,-,-,N,ND,,600,600,137,4
238,238,{4E1F8E5E-1C05-44E7-8320-AEBCB955675B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,goose pen rd,Cavity,,,,,0,,NO BATS,WAYPOINT,goose pen rd,A,SG,104,104,24,,,,6,60,120,,0.00000000000,0.00000000000,0.00000000000,,0.00000005602,NWR,-88.78966395110,33.25665052970,,Y,-,-,N,ND,,151,151,472,594
239,239,{2EC035F4-924D-4623-8EEB-618F97C36AB7},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,goose pen rd,Cavity,,,,,0,,NO BATS,WAYPOINT,goose pen rd,A,UNK,105,105,28,,,,24,1,144,Y,0.00000000000,0.00000000000,0.00000000000,,0.00000005515,NWR,-88.79269484730,33.26028760510,,Y,-,-,N,ND,,405,405,280,208
240,240,{15A68822-5BF8-4687-BEB5-B720EF71E58B},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,goose pen rd,Cavity,,,,,0,,NEED TO CUT A HOLE,WAYPOINT,goose pen rd,A,SRO,106,106,28,,,,0,0,0,,0.00000000000,0.00000000000,0.00000000000,,0.00000005760,NWR,-88.79443828310,33.25820084650,,N,-,-,N,ND,,115,115,134,111
241,241,{B1277C2A-9D8D-4854-9EA2-B5D6AB8C49C6},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,goose pen rd,Cavity,,,,,0,,NO BATS,WAYPOINT,goose pen rd,A,CBO,107,107,24,,,,6,14,60,,0.00000000000,0.00000000000,0.00000000000,,0.00000006002,NWR,-88.79644457550,33.25618918980,,Y,-,-,N,ND,,115,115,61,2
242,242,{9E933955-3CCE-4B88-853F-1D59F78C2EEA},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,goose pen rd,Cavity,,,,,0,,NO BATS,WAYPOINT,goose pen rd,A,CBO,108,108,40,,,,6,16,180,,0.00000000000,0.00000000000,0.00000000000,,0.00000005696,NWR,-88.79634801600,33.25670417390,,Y,-,-,N,ND,,115,115,61,1
243,243,{C92F3772-409E-407D-9D68-928816721997},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,P,RM,393,14-1,8,Y,N,N,5,42,135,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000006223,NWR,-88.84662334180,33.29618629060,30-March-2005,Y,4,3,N,ND,,103,103,106,16
244,244,{DBE1921C-9E51-414B-B9EF-05FC4E286AE7},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,"Hollow to top, no ceiling",WAYPOINT,WILD,A,AB,382,14A-1,28,Y,N,Y,8,72,0,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005303,NWR,-88.84645168040,33.29739328470,30-March-2005,Y,9.5,7.5,N,ND,,84,84,130,1
245,245,{03C7DBA0-FBCD-4B89-9E09-0AB40A5A7BB2},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,A,AB,384,14A-2,26,Y,N,Y,4,100,240,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000006030,NWR,-88.84669844370,33.29760786140,30-March-2005,Y,-,-,N,ND,,60,60,30,11
246,246,{32DEFF20-655A-48DE-A4A2-2DE668156765},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,A,AB,386,50A-1,24,Y,N,N,10,26,141,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005220,NWR,-88.84626929020,33.29843934620,30-March-2005,Y,10,8,Y,N,SE,9,9,13,72
247,247,{C68BAC9F-CF8B-4343-A488-763A1F0A10CE},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,A,AB,385,50A-2,28,Y,N,N,9,29,100,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000006091,NWR,-88.84621564600,33.29833205790,30-March-2005,Y,16,9,N,ND,,22,22,13,57
248,248,{E95B4842-5EA2-4AB0-8091-F708C9529FE2},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,P,SG,387,50-1,16,Y,N,N,6,17,78,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005542,NWR,-88.84598497610,33.29820867620,30-March-2005,Y,9.5,4,Y,N,RAF,48,48,12,34
249,249,{B4028280-FD4B-410A-8E89-9727E69D377F},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,P,SG,389,50-2,8,Y,N,N,9,22,63,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005533,NWR,-88.84592596750,33.29808529460,30-March-2005,Y,4,3,N,ND,,64,64,12,20
250,250,{7F6096BF-AEA5-4E59-B01E-0FB53668D32C},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,P,AB,388,50-3,28,Y,N,Y,11,17,198,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005627,NWR,-88.84568456860,33.29797264180,30-March-2005,Y,18.5,3.5,N,ND,,86,86,10,1
251,251,{09F21FBD-E413-44B1-8F62-7B86D2BB8E10},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,P,AB,390,50-4,22,Y,N,N,8,11,78,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005688,NWR,-88.84559337350,33.29801555720,30-March-2005,Y,14,3,N,ND,,81,81,10,4
252,252,{BEC5C599-812F-49A9-85D2-FFD80DA35ADA},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,COULD NOT FIND! EVER,WAYPOINT,WILD,P,AHL,50-5,50-5,12,Y,N,N,8,8,133,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005553,NWR,-88.84555045820,33.29809602350,30-March-2005,,,,,,,,,,
253,253,{938CE9C5-2572-4582-8E34-1CEB9F7A07D0},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,P,SG,391,50-6,22,Y,N,N,4,6,80,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005593,NWR,-88.84528223730,33.29846080390,30-March-2005,N,14,6,N,ND,,39,39,4,26
254,254,{9E5CDA85-30CA-4C41-81BF-F366A2C1FD64},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,possibly fell (5/31/06),WAYPOINT,WILD,P,AB,50-7,50-7,24,Y,Y,N,4,7,160,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005703,NWR,-88.84530905940,33.29812821000,30-March-2005,,,,,,,,,,
255,255,{EA53288C-43DC-4C63-A689-3112F527CDEA},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,P,SG,392,50-8,12,Y,N,N,6,11,80,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005791,NWR,-88.84523395750,33.29844471060,30-March-2005,Y,8,2,N,ND,,35,35,4,24
256,256,{EC8AEA6A-346A-4BC3-B38C-86E4EE8A95E6},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,P,SG,488,50-9,16,Y,N,N,7,12,188,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000006331,NWR,-88.84523932190,33.29836960880,30-March-2005,Y,8,4,N,ND,,38,38,3,16
257,257,{82146DD9-F458-47CE-B363-14BF0CB592B3},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,P,AB,489,50-10,22,Y,N,N,8,127,234,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000005948,NWR,-88.84508375380,33.29828914250,30-March-2005,Y,10.5,7,N,ND,,36,36,1,5
258,258,{B567511B-49FB-44DB-BA8B-9B4858A01551},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,P,PNH,490,50-11,10,Y,N,N,6,11,22,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000006254,NWR,-88.84513203360,33.29828377810,30-March-2005,Y,-,-,N,ND,,40,40,4,4
259,259,{99D4D8A5-13A3-47A7-83C4-2C3A3A367424},NXB,43620,,NOXUBEE NATIONAL WILDLIFE REFUGE,Noxubee National Wildlife Refuge,,,MS,4,,WILD,Cavity,3/30/2005,,,,0,,,WAYPOINT,WILD,,AB,492,26A-1,22,Y,N,N,8,40,240,N,0.00000000000,0.00000000000,0.00000000000,30-March-2005,0.00000006181,NWR,-88.84292189340,33.29868610940,30-March-2005,Y,10.5,4.5,N,ND,,115,115,2,93
